Batch	rate148.rre												
Evolution 600	161008												
Sample	Sample001	Sample	Sample002	Sample	Sample003	Sample	Sample004	Sample	Sample005	Sample	Sample006	Sample	Sample007
3540.000	0.006	3540.000	0.004	3540.000	0.002	3540.000	-0.001	3540.000	-0.002	3540.000	0.003	3540.000	-0.005
3600.000	0.006	3600.000	0.004	3600.000	0.002	3600.000	-0.001	3600.000	-0.002	3600.000	0.003	3600.000	-0.005
3660.000	0.006	3660.000	0.005	3660.000	0.002	3660.000	-0.002	3660.000	-0.002	3660.000	0.003	3660.000	-0.005
3720.000	0.006	3720.000	0.005	3720.000	0.002	3720.000	-0.001	3720.000	-0.003	3720.000	0.003	3720.000	-0.005
3780.000	0.006	3780.000	0.005	3780.000	0.002	3780.000	-0.001	3780.000	-0.002	3780.000	0.004	3780.000	-0.005
3840.000	0.006	3840.000	0.005	3840.000	0.003	3840.000	-0.001	3840.000	-0.002	3840.000	0.004	3840.000	-0.005
3900.000	0.006	3900.000	0.005	3900.000	0.003	3900.000	-0.001	3900.000	-0.002	3900.000	0.004	3900.000	-0.005
3960.000	0.006	3960.000	0.005	3960.000	0.003	3960.000	-0.001	3960.000	-0.002	3960.000	0.004	3960.000	-0.005
4020.000	0.006	4020.000	0.004	4020.000	0.003	4020.000	-0.001	4020.000	-0.002	4020.000	0.004	4020.000	-0.005
4080.000	0.007	4080.000	0.005	4080.000	0.003	4080.000	-0.001	4080.000	-0.002	4080.000	0.004	4080.000	-0.005
4140.000	0.006	4140.000	0.005	4140.000	0.003	4140.000	-0.001	4140.000	-0.002	4140.000	0.004	4140.000	-0.005
4200.000	0.007	4200.000	0.005	4200.000	0.003	4200.000	-0.001	4200.000	-0.001	4200.000	0.004	4200.000	-0.005
4260.000	0.007	4260.000	0.005	4260.000	0.003	4260.000	-0.001	4260.000	-0.001	4260.000	0.004	4260.000	-0.005
4320.000	0.007	4320.000	0.006	4320.000	0.003	4320.000	-0.001	4320.000	-0.001	4320.000	0.004	4320.000	-0.005
4380.000	0.007	4380.000	0.006	4380.000	0.004	4380.000	-0.001	4380.000	-0.001	4380.000	0.004	4380.000	-0.005
4440.000	0.007	4440.000	0.006	4440.000	0.004	4440.000	-0.001	4440.000	-0.001	4440.000	0.004	4440.000	-0.005
4500.000	0.007	4500.000	0.006	4500.000	0.004	4500.000	-0.001	4500.000	-0.001	4500.000	0.004	4500.000	-0.005
4560.000	0.007	4560.000	0.007	4560.000	0.004	4560.000	-0.001	4560.000	-0.001	4560.000	0.004	4560.000	-0.005
4620.000	0.008	4620.000	0.007	4620.000	0.004	4620.000	-0.001	4620.000	-0.001	4620.000	0.004	4620.000	-0.005
4680.000	0.007	4680.000	0.007	4680.000	0.004	4680.000	-0.001	4680.000	-0.001	4680.000	0.004	4680.000	-0.005
4740.000	0.007	4740.000	0.007	4740.000	0.005	4740.000	-0.001	4740.000	-0.001	4740.000	0.004	4740.000	-0.005
4800.000	0.007	4800.000	0.007	4800.000	0.004	4800.000	-0.001	4800.000	-0.001	4800.000	0.004	4800.000	-0.005
4860.000	0.008	4860.000	0.007	4860.000	0.005	4860.000	-0.001	4860.000	-0.001	4860.000	0.004	4860.000	-0.005
4920.000	0.008	4920.000	0.007	4920.000	0.005	4920.000	-0.001	4920.000	0.000	4920.000	0.005	4920.000	-0.005
4980.000	0.008	4980.000	0.007	4980.000	0.004	4980.000	-0.001	4980.000	0.000	4980.000	0.005	4980.000	-0.005
5040.000	0.008	5040.000	0.008	5040.000	0.005	5040.000	-0.001	5040.000	-0.001	5040.000	0.005	5040.000	-0.005
5100.000	0.008	5100.000	0.008	5100.000	0.005	5100.000	-0.001	5100.000	0.000	5100.000	0.005	5100.000	-0.005
5160.000	0.008	5160.000	0.008	5160.000	0.005	5160.000	-0.001	5160.000	-0.001	5160.000	0.005	5160.000	-0.005
5220.000	0.008	5220.000	0.008	5220.000	0.005	5220.000	-0.001	5220.000	0.000	5220.000	0.005	5220.000	-0.005
5280.000	0.008	5280.000	0.009	5280.000	0.005	5280.000	-0.001	5280.000	0.000	5280.000	0.005	5280.000	-0.005
5340.000	0.008	5340.000	0.009	5340.000	0.005	5340.000	-0.001	5340.000	0.000	5340.000	0.005	5340.000	-0.005
5400.000	0.008	5400.000	0.009	5400.000	0.005	5400.000	-0.001	5400.000	0.000	5400.000	0.006	5400.000	-0.005
5460.000	0.008	5460.000	0.009	5460.000	0.005	5460.000	-0.001	5460.000	0.000	5460.000	0.005	5460.000	-0.005
5520.000	0.008	5520.000	0.009	5520.000	0.006	5520.000	0.000	5520.000	0.000	5520.000	0.005	5520.000	-0.005
5580.000	0.008	5580.000	0.009	5580.000	0.005	5580.000	-0.001	5580.000	0.000	5580.000	0.005	5580.000	-0.005
5640.000	0.008	5640.000	0.009	5640.000	0.006	5640.000	-0.001	5640.000	0.000	5640.000	0.005	5640.000	-0.005
5700.000	0.008	5700.000	0.009	5700.000	0.006	5700.000	0.000	5700.000	0.001	5700.000	0.005	5700.000	-0.005
5760.000	0.008	5760.000	0.009	5760.000	0.006	5760.000	-0.001	5760.000	0.000	5760.000	0.005	5760.000	-0.005
5820.000	0.009	5820.000	0.010	5820.000	0.006	5820.000	-0.001	5820.000	0.001	5820.000	0.005	5820.000	-0.005
5880.000	0.009	5880.000	0.010	5880.000	0.006	5880.000	-0.001	5880.000	0.000	5880.000	0.006	5880.000	-0.005
5940.000	0.008	5940.000	0.010	5940.000	0.006	5940.000	-0.001	5940.000	0.001	5940.000	0.005	5940.000	-0.005
6000.000	0.009	6000.000	0.011	6000.000	0.006	6000.000	0.000	6000.000	0.001	6000.000	0.006	6000.000	-0.005
6060.000	0.009	6060.000	0.011	6060.000	0.006	6060.000	-0.001	6060.000	0.001	6060.000	0.005	6060.000	-0.005
6120.000	0.009	6120.000	0.011	6120.000	0.006	6120.000	0.000	6120.000	0.001	6120.000	0.006	6120.000	-0.005
6180.000	0.009	6180.000	0.011	6180.000	0.006	6180.000	0.000	6180.000	0.001	6180.000	0.006	6180.000	-0.005
6240.000	0.009	6240.000	0.011	6240.000	0.006	6240.000	0.000	6240.000	0.001	6240.000	0.006	6240.000	-0.005
6300.000	0.009	6300.000	0.011	6300.000	0.006	6300.000	0.000	6300.000	0.002	6300.000	0.006	6300.000	-0.005
6360.000	0.009	6360.000	0.012	6360.000	0.006	6360.000	0.000	6360.000	0.001	6360.000	0.006	6360.000	-0.005
6420.000	0.009	6420.000	0.012	6420.000	0.006	6420.000	0.000	6420.000	0.001	6420.000	0.006	6420.000	-0.005
6480.000	0.009	6480.000	0.012	6480.000	0.006	6480.000	0.000	6480.000	0.001	6480.000	0.006	6480.000	-0.005
6540.000	0.009	6540.000	0.012	6540.000	0.007	6540.000	0.000	6540.000	0.001	6540.000	0.006	6540.000	-0.005
6600.000	0.009	6600.000	0.012	6600.000	0.007	6600.000	-0.001	6600.000	0.002	6600.000	0.006	6600.000	-0.004
6660.000	0.009	6660.000	0.013	6660.000	0.007	6660.000	0.000	6660.000	0.002	6660.000	0.006	6660.000	-0.005
6720.000	0.009	6720.000	0.013	6720.000	0.006	6720.000	0.000	6720.000	0.002	6720.000	0.006	6720.000	-0.005
6780.000	0.009	6780.000	0.013	6780.000	0.007	6780.000	0.000	6780.000	0.002	6780.000	0.006	6780.000	-0.005
6840.000	0.009	6840.000	0.013	6840.000	0.007	6840.000	0.000	6840.000	0.002	6840.000	0.006	6840.000	-0.004
6900.000	0.010	6900.000	0.013	6900.000	0.007	6900.000	0.000	6900.000	0.002	6900.000	0.006	6900.000	-0.005
6960.000	0.010	6960.000	0.013	6960.000	0.007	6960.000	0.000	6960.000	0.002	6960.000	0.006	6960.000	-0.005
7020.000	0.010	7020.000	0.013	7020.000	0.007	7020.000	0.000	7020.000	0.002	7020.000	0.007	7020.000	-0.005
7080.000	0.010	7080.000	0.013	7080.000	0.007	7080.000	0.000	7080.000	0.002	7080.000	0.007	7080.000	-0.004
7140.000	0.010	7140.000	0.014	7140.000	0.007	7140.000	0.000	7140.000	0.002	7140.000	0.007	7140.000	-0.005
7200.000	0.010	7200.000	0.014	7200.000	0.007	7200.000	0.000	7200.000	0.002	7200.000	0.007	7200.000	-0.004
7260.000	0.010	7260.000	0.014	7260.000	0.007	7260.000	0.000	7260.000	0.002	7260.000	0.007	7260.000	-0.004
7320.000	0.010	7320.000	0.014	7320.000	0.007	7320.000	0.000	7320.000	0.003	7320.000	0.007	7320.000	-0.005
7380.000	0.010	7380.000	0.015	7380.000	0.007	7380.000	0.000	7380.000	0.003	7380.000	0.007	7380.000	-0.004
7440.000	0.010	7440.000	0.014	7440.000	0.007	7440.000	0.000	7440.000	0.002	7440.000	0.007	7440.000	-0.005
7500.000	0.010	7500.000	0.015	7500.000	0.007	7500.000	0.000	7500.000	0.003	7500.000	0.007	7500.000	-0.004
7560.000	0.010	7560.000	0.015	7560.000	0.007	7560.000	0.000	7560.000	0.003	7560.000	0.007	7560.000	-0.004
7620.000	0.010	7620.000	0.015	7620.000	0.008	7620.000	0.000	7620.000	0.003	7620.000	0.007	7620.000	-0.004
7680.000	0.010	7680.000	0.015	7680.000	0.008	7680.000	0.000	7680.000	0.003	7680.000	0.007	7680.000	-0.004
7740.000	0.010	7740.000	0.015	7740.000	0.008	7740.000	0.000	7740.000	0.003	7740.000	0.007	7740.000	-0.004
7800.000	0.010	7800.000	0.015	7800.000	0.008	7800.000	0.000	7800.000	0.003	7800.000	0.007	7800.000	-0.005
7860.000	0.010	7860.000	0.015	7860.000	0.008	7860.000	0.000	7860.000	0.003	7860.000	0.007	7860.000	-0.004
7920.000	0.010	7920.000	0.015	7920.000	0.008	7920.000	0.000	7920.000	0.003	7920.000	0.007	7920.000	-0.004
7980.000	0.011	7980.000	0.016	7980.000	0.008	7980.000	0.000	7980.000	0.003	7980.000	0.007	7980.000	-0.004
8040.000	0.010	8040.000	0.016	8040.000	0.008	8040.000	0.000	8040.000	0.004	8040.000	0.007	8040.000	-0.004
8100.000	0.011	8100.000	0.016	8100.000	0.008	8100.000	0.000	8100.000	0.003	8100.000	0.007	8100.000	-0.004
8160.000	0.010	8160.000	0.016	8160.000	0.008	8160.000	0.000	8160.000	0.003	8160.000	0.008	8160.000	-0.005
8220.000	0.011	8220.000	0.016	8220.000	0.008	8220.000	0.000	8220.000	0.004	8220.000	0.007	8220.000	-0.004
8280.000	0.011	8280.000	0.016	8280.000	0.008	8280.000	0.000	8280.000	0.004	8280.000	0.008	8280.000	-0.004
8340.000	0.010	8340.000	0.016	8340.000	0.008	8340.000	0.001	8340.000	0.004	8340.000	0.008	8340.000	-0.005
8400.000	0.011	8400.000	0.016	8400.000	0.008	8400.000	0.000	8400.000	0.004	8400.000	0.008	8400.000	-0.004
8460.000	0.011	8460.000	0.017	8460.000	0.009	8460.000	0.001	8460.000	0.004	8460.000	0.008	8460.000	-0.004
8520.000	0.011	8520.000	0.017	8520.000	0.008	8520.000	0.000	8520.000	0.004	8520.000	0.008	8520.000	-0.004
8580.000	0.011	8580.000	0.017	8580.000	0.008	8580.000	0.000	8580.000	0.004	8580.000	0.008	8580.000	-0.004
8640.000	0.011	8640.000	0.017	8640.000	0.008	8640.000	0.001	8640.000	0.004	8640.000	0.008	8640.000	-0.004
8700.000	0.011	8700.000	0.017	8700.000	0.008	8700.000	0.000	8700.000	0.004	8700.000	0.008	8700.000	-0.004
8760.000	0.011	8760.000	0.017	8760.000	0.009	8760.000	0.000	8760.000	0.004	8760.000	0.008	8760.000	-0.004
8820.000	0.011	8820.000	0.017	8820.000	0.009	8820.000	0.001	8820.000	0.004	8820.000	0.008	8820.000	-0.004
8880.000	0.011	8880.000	0.017	8880.000	0.009	8880.000	0.001	8880.000	0.005	8880.000	0.008	8880.000	-0.004
8940.000	0.011	8940.000	0.017	8940.000	0.009	8940.000	0.001	8940.000	0.005	8940.000	0.008	8940.000	-0.004
9000.000	0.011	9000.000	0.017	9000.000	0.009	9000.000	0.000	9000.000	0.005	9000.000	0.008	9000.000	-0.004
9060.000	0.012	9060.000	0.018	9060.000	0.009	9060.000	0.001	9060.000	0.005	9060.000	0.008	9060.000	-0.004
9120.000	0.012	9120.000	0.018	9120.000	0.009	9120.000	0.001	9120.000	0.005	9120.000	0.009	9120.000	-0.004
9180.000	0.012	9180.000	0.018	9180.000	0.009	9180.000	0.001	9180.000	0.005	9180.000	0.008	9180.000	-0.004
9240.000	0.011	9240.000	0.018	9240.000	0.009	9240.000	0.000	9240.000	0.005	9240.000	0.008	9240.000	-0.004
9300.000	0.012	9300.000	0.018	9300.000	0.009	9300.000	0.001	9300.000	0.005	9300.000	0.008	9300.000	-0.004
9360.000	0.012	9360.000	0.018	9360.000	0.009	9360.000	0.001	9360.000	0.005	9360.000	0.009	9360.000	-0.004
9420.000	0.012	9420.000	0.018	9420.000	0.009	9420.000	0.001	9420.000	0.005	9420.000	0.009	9420.000	-0.004
9480.000	0.012	9480.000	0.018	9480.000	0.009	9480.000	0.001	9480.000	0.005	9480.000	0.009	9480.000	-0.004
9540.000	0.012	9540.000	0.018	9540.000	0.009	9540.000	0.001	9540.000	0.005	9540.000	0.009	9540.000	-0.004
9600.000	0.012	9600.000	0.019	9600.000	0.009	9600.000	0.001	9600.000	0.005	9600.000	0.009	9600.000	-0.004
9660.000	0.012	9660.000	0.016	9660.000	0.009	9660.000	0.001	9660.000	0.006	9660.000	0.009	9660.000	-0.004
9720.000	0.012	9720.000	0.014	9720.000	0.009	9720.000	0.001	9720.000	0.005	9720.000	0.009	9720.000	-0.004
9780.000	0.012	9780.000	0.014	9780.000	0.009	9780.000	0.001	9780.000	0.006	9780.000	0.009	9780.000	-0.004
9840.000	0.012	9840.000	0.014	9840.000	0.009	9840.000	0.001	9840.000	0.006	9840.000	0.009	9840.000	-0.004
9900.000	0.012	9900.000	0.015	9900.000	0.010	9900.000	0.001	9900.000	0.006	9900.000	0.009	9900.000	-0.004
9960.000	0.012	9960.000	0.015	9960.000	0.010	9960.000	0.001	9960.000	0.006	9960.000	0.009	9960.000	-0.004
10020.000	0.013	10020.000	0.015	10020.000	0.010	10020.000	0.001	10020.000	0.006	10020.000	0.009	10020.000	-0.004
10080.000	0.012	10080.000	0.015	10080.000	0.010	10080.000	0.001	10080.000	0.006	10080.000	0.009	10080.000	-0.004
10140.000	0.012	10140.000	0.015	10140.000	0.010	10140.000	0.001	10140.000	0.006	10140.000	0.009	10140.000	-0.004
10200.000	0.012	10200.000	0.015	10200.000	0.009	10200.000	0.001	10200.000	0.006	10200.000	0.009	10200.000	-0.004
10260.000	0.013	10260.000	0.015	10260.000	0.009	10260.000	0.001	10260.000	0.006	10260.000	0.009	10260.000	-0.004
10320.000	0.013	10320.000	0.015	10320.000	0.010	10320.000	0.001	10320.000	0.006	10320.000	0.009	10320.000	-0.004
10380.000	0.013	10380.000	0.016	10380.000	0.010	10380.000	0.001	10380.000	0.006	10380.000	0.009	10380.000	-0.004
10440.000	0.013	10440.000	0.015	10440.000	0.010	10440.000	0.001	10440.000	0.006	10440.000	0.009	10440.000	-0.004
10500.000	0.013	10500.000	0.015	10500.000	0.010	10500.000	0.001	10500.000	0.006	10500.000	0.009	10500.000	-0.004
10560.000	0.013	10560.000	0.015	10560.000	0.010	10560.000	0.001	10560.000	0.007	10560.000	0.009	10560.000	-0.004
10620.000	0.013	10620.000	0.015	10620.000	0.010	10620.000	0.001	10620.000	0.007	10620.000	0.010	10620.000	-0.004
10680.000	0.013	10680.000	0.016	10680.000	0.010	10680.000	0.001	10680.000	0.007	10680.000	0.010	10680.000	-0.004
10740.000	0.013	10740.000	0.016	10740.000	0.010	10740.000	0.001	10740.000	0.007	10740.000	0.010	10740.000	-0.004
10800.000	0.013	10800.000	0.016	10800.000	0.010	10800.000	0.001	10800.000	0.007	10800.000	0.010	10800.000	-0.004
10860.000	0.013	10860.000	0.016	10860.000	0.010	10860.000	0.001	10860.000	0.007	10860.000	0.010	10860.000	-0.004
10920.000	0.013	10920.000	0.016	10920.000	0.010	10920.000	0.001	10920.000	0.007	10920.000	0.010	10920.000	-0.004
10980.000	0.013	10980.000	0.016	10980.000	0.010	10980.000	0.001	10980.000	0.007	10980.000	0.010	10980.000	-0.004
11040.000	0.013	11040.000	0.016	11040.000	0.010	11040.000	0.001	11040.000	0.007	11040.000	0.010	11040.000	-0.004
11100.000	0.013	11100.000	0.016	11100.000	0.010	11100.000	0.001	11100.000	0.007	11100.000	0.010	11100.000	-0.004
11160.000	0.013	11160.000	0.016	11160.000	0.010	11160.000	0.001	11160.000	0.007	11160.000	0.010	11160.000	-0.004
11220.000	0.014	11220.000	0.016	11220.000	0.010	11220.000	0.001	11220.000	0.007	11220.000	0.010	11220.000	-0.004
11280.000	0.014	11280.000	0.016	11280.000	0.010	11280.000	0.002	11280.000	0.007	11280.000	0.010	11280.000	-0.004
11340.000	0.014	11340.000	0.016	11340.000	0.010	11340.000	0.001	11340.000	0.008	11340.000	0.010	11340.000	-0.004
11400.000	0.014	11400.000	0.016	11400.000	0.010	11400.000	0.001	11400.000	0.007	11400.000	0.010	11400.000	-0.004
11460.000	0.014	11460.000	0.017	11460.000	0.010	11460.000	0.001	11460.000	0.008	11460.000	0.011	11460.000	-0.004
11520.000	0.013	11520.000	0.016	11520.000	0.010	11520.000	0.002	11520.000	0.007	11520.000	0.010	11520.000	-0.003
11580.000	0.013	11580.000	0.017	11580.000	0.010	11580.000	0.002	11580.000	0.008	11580.000	0.010	11580.000	-0.003
11640.000	0.014	11640.000	0.017	11640.000	0.011	11640.000	0.001	11640.000	0.008	11640.000	0.011	11640.000	-0.003
11700.000	0.014	11700.000	0.017	11700.000	0.010	11700.000	0.001	11700.000	0.008	11700.000	0.011	11700.000	-0.004
11760.000	0.014	11760.000	0.017	11760.000	0.011	11760.000	0.001	11760.000	0.008	11760.000	0.010	11760.000	-0.004
11820.000	0.014	11820.000	0.017	11820.000	0.010	11820.000	0.002	11820.000	0.008	11820.000	0.011	11820.000	-0.004
11880.000	0.014	11880.000	0.017	11880.000	0.011	11880.000	0.002	11880.000	0.008	11880.000	0.011	11880.000	-0.004
11940.000	0.014	11940.000	0.017	11940.000	0.011	11940.000	0.002	11940.000	0.008	11940.000	0.011	11940.000	-0.004
12000.000	0.014	12000.000	0.017	12000.000	0.011	12000.000	0.002	12000.000	0.008	12000.000	0.011	12000.000	-0.003
12060.000	0.014	12060.000	0.017	12060.000	0.011	12060.000	0.001	12060.000	0.008	12060.000	0.011	12060.000	-0.003
12120.000	0.014	12120.000	0.017	12120.000	0.011	12120.000	0.001	12120.000	0.008	12120.000	0.011	12120.000	-0.004
12180.000	0.014	12180.000	0.017	12180.000	0.011	12180.000	0.001	12180.000	0.008	12180.000	0.011	12180.000	-0.003
12240.000	0.014	12240.000	0.017	12240.000	0.011	12240.000	0.001	12240.000	0.008	12240.000	0.011	12240.000	-0.003
12300.000	0.014	12300.000	0.017	12300.000	0.011	12300.000	0.002	12300.000	0.009	12300.000	0.011	12300.000	-0.003
12360.000	0.014	12360.000	0.017	12360.000	0.011	12360.000	0.002	12360.000	0.008	12360.000	0.011	12360.000	-0.003
12420.000	0.015	12420.000	0.018	12420.000	0.011	12420.000	0.002	12420.000	0.009	12420.000	0.011	12420.000	-0.003
